ClientID,Timestamp,Operation,Latency_us,Success
client1-1746566608598261640,2025-05-06T17:23:28.618528111-04:00,write,9579,true
client2-1746566608598287228,2025-05-06T17:23:28.621043524-04:00,write,12092,true
client3-1746566608598288841,2025-05-06T17:23:28.621122322-04:00,write,12181,true
client4-1746566608598289813,2025-05-06T17:23:28.621150586-04:00,write,12224,true
client1-1746566608598261640,2025-05-06T17:23:28.623644057-04:00,write,5091,true
client2-1746566608598287228,2025-05-06T17:23:28.623918194-04:00,write,2856,true
client3-1746566608598288841,2025-05-06T17:23:28.625281795-04:00,write,4131,true
client4-1746566608598289813,2025-05-06T17:23:28.625297635-04:00,write,4140,true
client1-1746566608598261640,2025-05-06T17:23:28.627012468-04:00,write,3362,true
client4-1746566608598289813,2025-05-06T17:23:28.628827089-04:00,write,3509,true
client3-1746566608598288841,2025-05-06T17:23:28.628908603-04:00,write,3622,true
client2-1746566608598287228,2025-05-06T17:23:28.628922269-04:00,write,4998,true
client1-1746566608598261640,2025-05-06T17:23:28.630743463-04:00,write,3724,true
client4-1746566608598289813,2025-05-06T17:23:28.632636452-04:00,write,3803,true
client3-1746566608598288841,2025-05-06T17:23:28.633225262-04:00,write,4310,true
client2-1746566608598287228,2025-05-06T17:23:28.633226805-04:00,write,4299,true
client1-1746566608598261640,2025-05-06T17:23:28.634540943-04:00,write,3790,true
client4-1746566608598289813,2025-05-06T17:23:28.636452236-04:00,write,3811,true
client3-1746566608598288841,2025-05-06T17:23:28.637024405-04:00,write,3791,true
client2-1746566608598287228,2025-05-06T17:23:28.637036318-04:00,write,3789,true
client1-1746566608598261640,2025-05-06T17:23:28.638342641-04:00,write,3797,true
client4-1746566608598289813,2025-05-06T17:23:28.640308707-04:00,write,3852,true
client2-1746566608598287228,2025-05-06T17:23:28.640794644-04:00,write,3751,true
client3-1746566608598288841,2025-05-06T17:23:28.640932584-04:00,write,3904,true
client1-1746566608598261640,2025-05-06T17:23:28.642293339-04:00,write,3943,true
client4-1746566608598289813,2025-05-06T17:23:28.644296957-04:00,write,3983,true
client3-1746566608598288841,2025-05-06T17:23:28.644602313-04:00,write,3663,true
client2-1746566608598287228,2025-05-06T17:23:28.644616259-04:00,write,3813,true
client1-1746566608598261640,2025-05-06T17:23:28.648078036-04:00,write,5775,true
client4-1746566608598289813,2025-05-06T17:23:28.648270629-04:00,write,3968,true
client2-1746566608598287228,2025-05-06T17:23:28.649985152-04:00,write,5362,true
client3-1746566608598288841,2025-05-06T17:23:28.650000511-04:00,write,5393,true
