ClientID,Timestamp,Operation,Latency_us,Success
client4-1746556913006146191,2025-05-06T14:41:53.0230855-04:00,write,6225,true
client1-1746556913006142123,2025-05-06T14:41:53.025664082-04:00,write,8775,true
client3-1746556913006145249,2025-05-06T14:41:53.025764762-04:00,write,8867,true
client2-1746556913006143706,2025-05-06T14:41:53.025796902-04:00,write,8928,true
client4-1746556913006146191,2025-05-06T14:41:53.02880806-04:00,write,5680,true
client1-1746556913006142123,2025-05-06T14:41:53.029148041-04:00,write,3463,true
client3-1746556913006145249,2025-05-06T14:41:53.031866226-04:00,write,6093,true
client2-1746556913006143706,2025-05-06T14:41:53.031932811-04:00,write,6129,true
client4-1746556913006146191,2025-05-06T14:41:53.031976043-04:00,write,3147,true
client1-1746556913006142123,2025-05-06T14:41:53.033776117-04:00,write,4621,true
client3-1746556913006145249,2025-05-06T14:41:53.03568694-04:00,write,3816,true
client2-1746556913006143706,2025-05-06T14:41:53.037496542-04:00,write,5556,true
client4-1746556913006146191,2025-05-06T14:41:53.03758573-04:00,write,5601,true
client1-1746556913006142123,2025-05-06T14:41:53.037605738-04:00,write,3822,true
client3-1746556913006145249,2025-05-06T14:41:53.040340995-04:00,write,4649,true
client2-1746556913006143706,2025-05-06T14:41:53.040502029-04:00,write,3001,true
client1-1746556913006142123,2025-05-06T14:41:53.042106494-04:00,write,4495,true
client4-1746556913006146191,2025-05-06T14:41:53.042124157-04:00,write,4530,true
client3-1746556913006145249,2025-05-06T14:41:53.044383567-04:00,write,4037,true
client2-1746556913006143706,2025-05-06T14:41:53.044612338-04:00,write,4102,true
client4-1746556913006146191,2025-05-06T14:41:53.047661598-04:00,write,5531,true
client1-1746556913006142123,2025-05-06T14:41:53.047725649-04:00,write,5605,true
client3-1746556913006145249,2025-05-06T14:41:53.047988905-04:00,write,3598,true
client2-1746556913006143706,2025-05-06T14:41:53.049819036-04:00,write,5200,true
client4-1746556913006146191,2025-05-06T14:41:53.052172934-04:00,write,4505,true
client1-1746556913006142123,2025-05-06T14:41:53.052993962-04:00,write,5261,true
client3-1746556913006145249,2025-05-06T14:41:53.053007718-04:00,write,5012,true
client2-1746556913006143706,2025-05-06T14:41:53.05488112-04:00,write,5054,true
client4-1746556913006146191,2025-05-06T14:41:53.057187038-04:00,write,5007,true
client1-1746556913006142123,2025-05-06T14:41:53.057809511-04:00,write,4809,true
client3-1746556913006145249,2025-05-06T14:41:53.05782442-04:00,write,4810,true
client2-1746556913006143706,2025-05-06T14:41:53.059284462-04:00,write,4398,true
client4-1746556913006146191,2025-05-06T14:41:53.061358152-04:00,write,4165,true
client2-1746556913006143706,2025-05-06T14:41:53.063353384-04:00,write,4064,true
