ClientID,Timestamp,Operation,Latency_us,Success
client0-1746469562067099907,2025-05-05T14:26:02.081527841-04:00,read,586,true
client4-1746469562067104716,2025-05-05T14:26:02.081547208-04:00,read,613,true
client2-1746469562067102832,2025-05-05T14:26:02.081579027-04:00,read,511,true
client3-1746469562067103904,2025-05-05T14:26:02.081816624-04:00,read,624,true
client1-1746469562067101780,2025-05-05T14:26:02.081948623-04:00,read,613,true
client4-1746469562067104716,2025-05-05T14:26:02.094523211-04:00,read,445,true
client0-1746469562067099907,2025-05-05T14:26:02.09455491-04:00,read,481,true
client2-1746469562067102832,2025-05-05T14:26:02.094567243-04:00,read,485,true
client3-1746469562067103904,2025-05-05T14:26:02.094633999-04:00,read,547,true
client1-1746469562067101780,2025-05-05T14:26:02.09463987-04:00,read,572,true
client0-1746469562067099907,2025-05-05T14:26:02.106200179-04:00,read,483,true
client4-1746469562067104716,2025-05-05T14:26:02.106427487-04:00,read,478,true
client2-1746469562067102832,2025-05-05T14:26:02.106552182-04:00,read,479,true
client3-1746469562067103904,2025-05-05T14:26:02.106680002-04:00,read,493,true
client1-1746469562067101780,2025-05-05T14:26:02.106906138-04:00,read,492,true
client0-1746469562067099907,2025-05-05T14:26:02.119493099-04:00,read,456,true
client2-1746469562067102832,2025-05-05T14:26:02.119501204-04:00,read,455,true
client4-1746469562067104716,2025-05-05T14:26:02.119523205-04:00,read,482,true
client1-1746469562067101780,2025-05-05T14:26:02.119583859-04:00,read,553,true
client3-1746469562067103904,2025-05-05T14:26:02.119589189-04:00,read,539,true
client0-1746469562067099907,2025-05-05T14:26:02.131196497-04:00,read,482,true
client4-1746469562067104716,2025-05-05T14:26:02.131406492-04:00,read,454,true
client2-1746469562067102832,2025-05-05T14:26:02.131530345-04:00,read,466,true
client3-1746469562067103904,2025-05-05T14:26:02.131662404-04:00,read,487,true
client1-1746469562067101780,2025-05-05T14:26:02.13188382-04:00,read,490,true
client1-1746469562067101780,2025-05-05T14:26:02.144413073-04:00,read,439,true
client0-1746469562067099907,2025-05-05T14:26:02.144421859-04:00,read,440,true
client3-1746469562067103904,2025-05-05T14:26:02.144439452-04:00,read,441,true
client2-1746469562067102832,2025-05-05T14:26:02.144451685-04:00,read,458,true
client4-1746469562067104716,2025-05-05T14:26:02.144465111-04:00,read,477,true
client0-1746469562067099907,2025-05-05T14:26:02.156070575-04:00,read,535,true
client4-1746469562067104716,2025-05-05T14:26:02.156411597-04:00,read,486,true
client2-1746469562067102832,2025-05-05T14:26:02.156523687-04:00,read,469,true
client3-1746469562067103904,2025-05-05T14:26:02.156661717-04:00,read,494,true
client1-1746469562067101780,2025-05-05T14:26:02.156882062-04:00,read,491,true
client0-1746469562067099907,2025-05-05T14:26:02.169476767-04:00,read,468,true
client2-1746469562067102832,2025-05-05T14:26:02.169485353-04:00,read,467,true
client4-1746469562067104716,2025-05-05T14:26:02.169536409-04:00,read,523,true
client1-1746469562067101780,2025-05-05T14:26:02.16956327-04:00,read,561,true
client3-1746469562067103904,2025-05-05T14:26:02.16956861-04:00,read,545,true
client0-1746469562067099907,2025-05-05T14:26:02.181124331-04:00,read,480,true
client4-1746469562067104716,2025-05-05T14:26:02.181341089-04:00,read,457,true
client3-1746469562067103904,2025-05-05T14:26:02.181547126-04:00,read,440,true
client2-1746469562067102832,2025-05-05T14:26:02.181560361-04:00,read,444,true
client1-1746469562067101780,2025-05-05T14:26:02.181784353-04:00,read,451,true
client2-1746469562067102832,2025-05-05T14:26:02.194334174-04:00,read,444,true
client4-1746469562067104716,2025-05-05T14:26:02.194342439-04:00,read,456,true
client0-1746469562067099907,2025-05-05T14:26:02.194356005-04:00,read,474,true
client3-1746469562067103904,2025-05-05T14:26:02.194437037-04:00,read,543,true
client1-1746469562067101780,2025-05-05T14:26:02.194442978-04:00,read,568,true
client4-1746469562067104716,2025-05-05T14:26:02.206967061-04:00,read,437,true
client0-1746469562067099907,2025-05-05T14:26:02.206996106-04:00,read,471,true
client2-1746469562067102832,2025-05-05T14:26:02.207015372-04:00,read,481,true
client1-1746469562067101780,2025-05-05T14:26:02.207079422-04:00,read,560,true
client3-1746469562067103904,2025-05-05T14:26:02.207085384-04:00,read,547,true
client0-1746469562067099907,2025-05-05T14:26:02.218693814-04:00,read,494,true
client4-1746469562067104716,2025-05-05T14:26:02.218921823-04:00,read,476,true
client2-1746469562067102832,2025-05-05T14:26:02.219031489-04:00,read,473,true
client3-1746469562067103904,2025-05-05T14:26:02.219159299-04:00,read,489,true
client1-1746469562067101780,2025-05-05T14:26:02.219379804-04:00,read,485,true
client2-1746469562067102832,2025-05-05T14:26:02.231962076-04:00,read,444,true
client4-1746469562067104716,2025-05-05T14:26:02.231970753-04:00,read,457,true
client0-1746469562067099907,2025-05-05T14:26:02.231984468-04:00,read,475,true
client1-1746469562067101780,2025-05-05T14:26:02.232061884-04:00,read,558,true
client3-1746469562067103904,2025-05-05T14:26:02.232067224-04:00,read,545,true
client0-1746469562067099907,2025-05-05T14:26:02.24362559-04:00,read,480,true
client4-1746469562067104716,2025-05-05T14:26:02.243845975-04:00,read,461,true
client2-1746469562067102832,2025-05-05T14:26:02.244078362-04:00,read,461,true
client3-1746469562067103904,2025-05-05T14:26:02.244109039-04:00,read,501,true
client1-1746469562067101780,2025-05-05T14:26:02.244317161-04:00,read,484,true
client3-1746469562067103904,2025-05-05T14:26:02.256937014-04:00,read,480,true
client0-1746469562067099907,2025-05-05T14:26:02.256956941-04:00,read,514,true
client1-1746469562067101780,2025-05-05T14:26:02.25697197-04:00,read,535,true
client2-1746469562067102832,2025-05-05T14:26:02.257006354-04:00,read,554,true
client4-1746469562067104716,2025-05-05T14:26:02.257022976-04:00,read,575,true
client0-1746469562067099907,2025-05-05T14:26:02.268627288-04:00,read,487,true
client4-1746469562067104716,2025-05-05T14:26:02.268842693-04:00,read,455,true
client3-1746469562067103904,2025-05-05T14:26:02.269088315-04:00,read,479,true
client2-1746469562067102832,2025-05-05T14:26:02.269102291-04:00,read,483,true
client1-1746469562067101780,2025-05-05T14:26:02.269324379-04:00,read,486,true
client4-1746469562067104716,2025-05-05T14:26:02.281970031-04:00,read,515,true
client0-1746469562067099907,2025-05-05T14:26:02.281978407-04:00,read,528,true
client3-1746469562067103904,2025-05-05T14:26:02.281993284-04:00,read,530,true
client2-1746469562067102832,2025-05-05T14:26:02.282022409-04:00,read,563,true
client1-1746469562067101780,2025-05-05T14:26:02.282034071-04:00,read,589,true
client0-1746469562067099907,2025-05-05T14:26:02.293623245-04:00,read,478,true
client4-1746469562067104716,2025-05-05T14:26:02.293847296-04:00,read,466,true
client2-1746469562067102832,2025-05-05T14:26:02.294063684-04:00,read,459,true
client3-1746469562067103904,2025-05-05T14:26:02.294101234-04:00,read,491,true
client1-1746469562067101780,2025-05-05T14:26:02.294326097-04:00,read,492,true
client2-1746469562067102832,2025-05-05T14:26:02.30690863-04:00,read,448,true
client4-1746469562067104716,2025-05-05T14:26:02.306917897-04:00,read,462,true
client0-1746469562067099907,2025-05-05T14:26:02.306945239-04:00,read,493,true
client1-1746469562067101780,2025-05-05T14:26:02.307012515-04:00,read,567,true
client3-1746469562067103904,2025-05-05T14:26:02.307017895-04:00,read,553,true
client0-1746469562067099907,2025-05-05T14:26:02.318614864-04:00,read,480,true
client4-1746469562067104716,2025-05-05T14:26:02.31881993-04:00,read,442,true
client2-1746469562067102832,2025-05-05T14:26:02.31904843-04:00,read,451,true
client3-1746469562067103904,2025-05-05T14:26:02.319088675-04:00,read,482,true
client1-1746469562067101780,2025-05-05T14:26:02.319309911-04:00,read,477,true
client2-1746469562067102832,2025-05-05T14:26:02.331849794-04:00,read,437,true
client4-1746469562067104716,2025-05-05T14:26:02.33185817-04:00,read,450,true
client0-1746469562067099907,2025-05-05T14:26:02.33191706-04:00,read,513,true
client1-1746469562067101780,2025-05-05T14:26:02.331962346-04:00,read,565,true
client3-1746469562067103904,2025-05-05T14:26:02.331968778-04:00,read,552,true
client0-1746469562067099907,2025-05-05T14:26:02.343535129-04:00,read,494,true
client4-1746469562067104716,2025-05-05T14:26:02.343904263-04:00,read,504,true
client3-1746469562067103904,2025-05-05T14:26:02.344152881-04:00,read,516,true
client2-1746469562067102832,2025-05-05T14:26:02.344166136-04:00,read,504,true
client1-1746469562067101780,2025-05-05T14:26:02.344372424-04:00,read,492,true
client2-1746469562067102832,2025-05-05T14:26:02.356905073-04:00,read,443,true
client4-1746469562067104716,2025-05-05T14:26:02.35691409-04:00,read,456,true
client0-1746469562067099907,2025-05-05T14:26:02.356938786-04:00,read,486,true
client3-1746469562067103904,2025-05-05T14:26:02.357003077-04:00,read,537,true
client1-1746469562067101780,2025-05-05T14:26:02.357008537-04:00,read,561,true
client0-1746469562067099907,2025-05-05T14:26:02.368570289-04:00,read,492,true
