ClientID,Timestamp,Operation,Latency_us,Success
client0-1746469133294639160,2025-05-05T14:18:53.301406242-04:00,write,5643,true
client1-1746469133294640964,2025-05-05T14:18:53.306930154-04:00,write,9201,true
client4-1746469133294643779,2025-05-05T14:18:53.307014814-04:00,write,10951,true
client3-1746469133294643048,2025-05-05T14:18:53.307032267-04:00,write,10631,true
client2-1746469133294642016,2025-05-05T14:18:53.307063455-04:00,write,11076,true
client1-1746469133294640964,2025-05-05T14:18:53.312744724-04:00,write,5810,true
client0-1746469133294639160,2025-05-05T14:18:53.312836747-04:00,write,11421,true
client1-1746469133294640964,2025-05-05T14:18:53.318698155-04:00,write,5949,true
client4-1746469133294643779,2025-05-05T14:18:53.318775941-04:00,write,11758,true
client2-1746469133294642016,2025-05-05T14:18:53.318788004-04:00,write,11721,true
client3-1746469133294643048,2025-05-05T14:18:53.318800076-04:00,write,11765,true
client1-1746469133294640964,2025-05-05T14:18:53.326389956-04:00,write,7688,true
client0-1746469133294639160,2025-05-05T14:18:53.326481839-04:00,write,13642,true
client1-1746469133294640964,2025-05-05T14:18:53.33710225-04:00,write,10708,true
client3-1746469133294643048,2025-05-05T14:18:53.337176269-04:00,write,18373,true
client2-1746469133294642016,2025-05-05T14:18:53.337188222-04:00,write,18398,true
client4-1746469133294643779,2025-05-05T14:18:53.337201326-04:00,write,18423,true
client1-1746469133294640964,2025-05-05T14:18:53.343027327-04:00,write,5921,true
client0-1746469133294639160,2025-05-05T14:18:53.343116064-04:00,write,16631,true
client1-1746469133294640964,2025-05-05T14:18:53.348859981-04:00,write,5828,true
client3-1746469133294643048,2025-05-05T14:18:53.348937316-04:00,write,11758,true
client4-1746469133294643779,2025-05-05T14:18:53.348949249-04:00,write,11745,true
client2-1746469133294642016,2025-05-05T14:18:53.348960921-04:00,write,11770,true
client1-1746469133294640964,2025-05-05T14:18:53.354746345-04:00,write,5882,true
client0-1746469133294639160,2025-05-05T14:18:53.354841524-04:00,write,11723,true
client1-1746469133294640964,2025-05-05T14:18:53.360622661-04:00,write,5872,true
client4-1746469133294643779,2025-05-05T14:18:53.360701599-04:00,write,11750,true
client3-1746469133294643048,2025-05-05T14:18:53.360713772-04:00,write,11774,true
client2-1746469133294642016,2025-05-05T14:18:53.360726206-04:00,write,11763,true
client1-1746469133294640964,2025-05-05T14:18:53.368087946-04:00,write,7461,true
client0-1746469133294639160,2025-05-05T14:18:53.368182013-04:00,write,13338,true
client1-1746469133294640964,2025-05-05T14:18:53.373056183-04:00,write,4964,true
client2-1746469133294642016,2025-05-05T14:18:53.373130012-04:00,write,12401,true
client4-1746469133294643779,2025-05-05T14:18:53.373141844-04:00,write,12437,true
client3-1746469133294643048,2025-05-05T14:18:53.373153396-04:00,write,12437,true
client1-1746469133294640964,2025-05-05T14:18:53.379100565-04:00,write,6040,true
client0-1746469133294639160,2025-05-05T14:18:53.379193159-04:00,write,11008,true
client2-1746469133294642016,2025-05-05T14:18:53.382006833-04:00,write,8874,true
client3-1746469133294643048,2025-05-05T14:18:53.382021661-04:00,write,8866,true
client4-1746469133294643779,2025-05-05T14:18:53.382035296-04:00,write,8891,true
client0-1746469133294639160,2025-05-05T14:18:53.387178433-04:00,write,7983,true
client1-1746469133294640964,2025-05-05T14:18:53.387270125-04:00,write,8165,true
client4-1746469133294643779,2025-05-05T14:18:53.391831968-04:00,write,9794,true
client3-1746469133294643048,2025-05-05T14:18:53.391880569-04:00,write,9856,true
client2-1746469133294642016,2025-05-05T14:18:53.391892662-04:00,write,9882,true
client0-1746469133294639160,2025-05-05T14:18:53.391957043-04:00,write,4775,true
client1-1746469133294640964,2025-05-05T14:18:53.39608557-04:00,write,8813,true
client4-1746469133294643779,2025-05-05T14:18:53.39838688-04:00,write,6551,true
client2-1746469133294642016,2025-05-05T14:18:53.401058867-04:00,write,9164,true
client0-1746469133294639160,2025-05-05T14:18:53.401072112-04:00,write,9112,true
client3-1746469133294643048,2025-05-05T14:18:53.401083824-04:00,write,9200,true
client1-1746469133294640964,2025-05-05T14:18:53.404373724-04:00,write,8284,true
client4-1746469133294643779,2025-05-05T14:18:53.40876222-04:00,write,10372,true
client1-1746469133294640964,2025-05-05T14:18:53.41465651-04:00,write,10279,true
client2-1746469133294642016,2025-05-05T14:18:53.414729477-04:00,write,13667,true
client3-1746469133294643048,2025-05-05T14:18:53.414742061-04:00,write,13649,true
client0-1746469133294639160,2025-05-05T14:18:53.414753993-04:00,write,13679,true
client4-1746469133294643779,2025-05-05T14:18:53.422330257-04:00,write,13565,true
client2-1746469133294642016,2025-05-05T14:18:53.42688717-04:00,write,12155,true
client1-1746469133294640964,2025-05-05T14:18:53.426964375-04:00,write,12304,true
client0-1746469133294639160,2025-05-05T14:18:53.426976618-04:00,write,12220,true
client3-1746469133294643048,2025-05-05T14:18:53.426988621-04:00,write,12244,true
client2-1746469133294642016,2025-05-05T14:18:53.432672645-04:00,write,5781,true
client4-1746469133294643779,2025-05-05T14:18:53.432770469-04:00,write,10436,true
client3-1746469133294643048,2025-05-05T14:18:53.43635894-04:00,write,9368,true
client0-1746469133294639160,2025-05-05T14:18:53.436372416-04:00,write,9393,true
client1-1746469133294640964,2025-05-05T14:18:53.436384468-04:00,write,9417,true
client2-1746469133294642016,2025-05-05T14:18:53.447918158-04:00,write,15241,true
client1-1746469133294640964,2025-05-05T14:18:53.455737329-04:00,write,19350,true
client3-1746469133294643048,2025-05-05T14:18:53.45581773-04:00,write,19455,true
client4-1746469133294643779,2025-05-05T14:18:53.455845392-04:00,write,23072,true
client0-1746469133294639160,2025-05-05T14:18:53.455856473-04:00,write,19481,true
client2-1746469133294642016,2025-05-05T14:18:53.465012388-04:00,write,17090,true
client1-1746469133294640964,2025-05-05T14:18:53.465744816-04:00,write,10003,true
client3-1746469133294643048,2025-05-05T14:18:53.47139147-04:00,write,15571,true
client0-1746469133294639160,2025-05-05T14:18:53.471417379-04:00,write,15558,true
client4-1746469133294643779,2025-05-05T14:18:53.471429091-04:00,write,15581,true
client1-1746469133294640964,2025-05-05T14:18:53.486400738-04:00,write,20652,true
client2-1746469133294642016,2025-05-05T14:18:53.486482432-04:00,write,21466,true
client3-1746469133294643048,2025-05-05T14:18:53.491665473-04:00,write,20270,true
client0-1746469133294639160,2025-05-05T14:18:53.49169012-04:00,write,20270,true
client4-1746469133294643779,2025-05-05T14:18:53.491702493-04:00,write,20271,true
client2-1746469133294642016,2025-05-05T14:18:53.497116499-04:00,write,10631,true
client1-1746469133294640964,2025-05-05T14:18:53.497214203-04:00,write,10809,true
client3-1746469133294643048,2025-05-05T14:18:53.501405809-04:00,write,9736,true
client4-1746469133294643779,2025-05-05T14:18:53.50143298-04:00,write,9728,true
client0-1746469133294639160,2025-05-05T14:18:53.50144395-04:00,write,9751,true
